Date,Focal Name,Unified Behavior,Percentage,Sex,Social Group
2024-06,Victor,Alimentation,24.26,Male,Bilinga
2024-06,Victor,Grooming,2.21,Male,Bilinga
2024-06,Victor,Inactivity,64.71,Male,Bilinga
2024-06,Victor,Locomotion,7.72,Male,Bilinga
2024-06,Victor,Self directed,0.37,Male,Bilinga
2024-06,Waty,Affiliative,4.24,Female,Mutamba
2024-06,Waty,Agonistic,0.17,Female,Mutamba
2024-06,Waty,Alimentation,18.0,Female,Mutamba
2024-06,Waty,Grooming,20.54,Female,Mutamba
2024-06,Waty,Human Interaction,0.51,Female,Mutamba
2024-06,Waty,Inactivity,46.18,Female,Mutamba
2024-06,Waty,Locomotion,6.79,Female,Mutamba
2024-06,Waty,Manipulation,1.36,Female,Mutamba
2024-06,Waty,Self directed,1.36,Female,Mutamba
2024-06,Waty,Socio Sexual,0.85,Female,Mutamba
2024-07,Africa,Abnormal,0.64,Female,Mutamba
2024-07,Africa,Affiliative,3.12,Female,Mutamba
2024-07,Africa,Alimentation,11.15,Female,Mutamba
2024-07,Africa,Grooming,9.66,Female,Mutamba
2024-07,Africa,Human Interaction,0.28,Female,Mutamba
2024-07,Africa,Inactivity,68.04,Female,Mutamba
2024-07,Africa,Locomotion,3.2,Female,Mutamba
2024-07,Africa,Manipulation,0.21,Female,Mutamba
2024-07,Africa,Self directed,2.63,Female,Mutamba
2024-07,Africa,Socio Sexual,1.07,Female,Mutamba
2024-07,Bongo,Abnormal,0.14,Male,Mutamba
2024-07,Bongo,Affiliative,4.12,Male,Mutamba
2024-07,Bongo,Agonistic,0.36,Male,Mutamba
2024-07,Bongo,Alimentation,19.83,Male,Mutamba
2024-07,Bongo,Grooming,7.45,Male,Mutamba
2024-07,Bongo,Human Interaction,0.72,Male,Mutamba
2024-07,Bongo,Inactivity,56.15,Male,Mutamba
2024-07,Bongo,Interaction other group,0.43,Male,Mutamba
2024-07,Bongo,Locomotion,9.33,Male,Mutamba
2024-07,Bongo,Manipulation,0.14,Male,Mutamba
2024-07,Bongo,Self directed,0.51,Male,Mutamba
2024-07,Bongo,Socio Sexual,0.8,Male,Mutamba
2024-07,Caline,Abnormal,0.9,Female,Sugus
2024-07,Caline,Affiliative,1.8,Female,Sugus
2024-07,Caline,Agonistic,1.35,Female,Sugus
2024-07,Caline,Alimentation,23.42,Female,Sugus
2024-07,Caline,Grooming,4.05,Female,Sugus
2024-07,Caline,Human Interaction,2.7,Female,Sugus
2024-07,Caline,Inactivity,54.05,Female,Sugus
2024-07,Caline,Interaction other group,0.45,Female,Sugus
2024-07,Caline,Locomotion,9.91,Female,Sugus
2024-07,Caline,Manipulation,0.9,Female,Sugus
2024-07,Caline,Self directed,0.45,Female,Sugus
2024-07,Cheeta,Abnormal,0.63,Female,Bilinga
2024-07,Cheeta,Affiliative,3.89,Female,Bilinga
2024-07,Cheeta,Alimentation,21.59,Female,Bilinga
2024-07,Cheeta,Grooming,4.21,Female,Bilinga
2024-07,Cheeta,Human Interaction,1.19,Female,Bilinga
2024-07,Cheeta,Inactivity,60.48,Female,Bilinga
2024-07,Cheeta,Locomotion,5.48,Female,Bilinga
2024-07,Cheeta,Manipulation,0.16,Female,Bilinga
2024-07,Cheeta,Self directed,1.59,Female,Bilinga
2024-07,Cheeta,Socio Sexual,0.71,Female,Bilinga
2024-07,Cheeta,Solitary Play,0.08,Female,Bilinga
2024-07,Coco,Abnormal,8.36,Female,Bilinga
2024-07,Coco,Affiliative,4.97,Female,Bilinga
2024-07,Coco,Alimentation,20.0,Female,Bilinga
2024-07,Coco,Grooming,11.86,Female,Bilinga
2024-07,Coco,Human Interaction,1.36,Female,Bilinga
2024-07,Coco,Inactivity,41.69,Female,Bilinga
2024-07,Coco,Locomotion,8.7,Female,Bilinga
2024-07,Coco,Manipulation,1.24,Female,Bilinga
2024-07,Coco,Self directed,0.9,Female,Bilinga
2024-07,Coco,Socio Sexual,0.9,Female,Bilinga
2024-07,Hugo,Abnormal,1.09,Male,Sugus
2024-07,Hugo,Affiliative,2.19,Male,Sugus
2024-07,Hugo,Agonistic,2.19,Male,Sugus
2024-07,Hugo,Alimentation,24.04,Male,Sugus
2024-07,Hugo,Grooming,10.93,Male,Sugus
2024-07,Hugo,Human Interaction,1.09,Male,Sugus
2024-07,Hugo,Inactivity,40.44,Male,Sugus
2024-07,Hugo,Interaction other group,0.55,Male,Sugus
2024-07,Hugo,Locomotion,13.11,Male,Sugus
2024-07,Hugo,Manipulation,1.09,Male,Sugus
2024-07,Hugo,Self directed,3.28,Male,Sugus
2024-07,Juanito,Abnormal,0.73,Male,Mutamba
2024-07,Juanito,Affiliative,8.48,Male,Mutamba
2024-07,Juanito,Agonistic,0.24,Male,Mutamba
2024-07,Juanito,Alimentation,27.14,Male,Mutamba
2024-07,Juanito,Grooming,21.0,Male,Mutamba
2024-07,Juanito,Human Interaction,0.57,Male,Mutamba
2024-07,Juanito,Inactivity,34.09,Male,Mutamba
2024-07,Juanito,Interaction other group,0.08,Male,Mutamba
2024-07,Juanito,Locomotion,5.49,Male,Mutamba
2024-07,Juanito,Manipulation,0.08,Male,Mutamba
2024-07,Juanito,Self directed,1.21,Male,Mutamba
2024-07,Juanito,Socio Sexual,0.89,Male,Mutamba
2024-07,Marco,Abnormal,0.09,Male,Mutamba
2024-07,Marco,Affiliative,8.27,Male,Mutamba
2024-07,Marco,Agonistic,0.26,Male,Mutamba
2024-07,Marco,Alimentation,33.93,Male,Mutamba
2024-07,Marco,Grooming,6.99,Male,Mutamba
2024-07,Marco,Human Interaction,0.26,Male,Mutamba
2024-07,Marco,Inactivity,40.24,Male,Mutamba
2024-07,Marco,Interaction other group,0.09,Male,Mutamba
2024-07,Marco,Locomotion,6.82,Male,Mutamba
2024-07,Marco,Manipulation,0.17,Male,Mutamba
2024-07,Marco,Self directed,2.9,Male,Mutamba
2024-07,Mayumba,Abnormal,0.41,Female,Sugus
2024-07,Mayumba,Affiliative,2.07,Female,Sugus
2024-07,Mayumba,Agonistic,0.41,Female,Sugus
2024-07,Mayumba,Alimentation,22.73,Female,Sugus
2024-07,Mayumba,Grooming,11.98,Female,Sugus
2024-07,Mayumba,Human Interaction,1.24,Female,Sugus
2024-07,Mayumba,Inactivity,51.24,Female,Sugus
2024-07,Mayumba,Interaction other group,0.41,Female,Sugus
2024-07,Mayumba,Locomotion,7.02,Female,Sugus
2024-07,Mayumba,Manipulation,0.41,Female,Sugus
2024-07,Mayumba,Self directed,2.07,Female,Sugus
2024-07,Nico,Abnormal,0.24,Male,Bilinga
2024-07,Nico,Affiliative,0.71,Male,Bilinga
2024-07,Nico,Alimentation,22.96,Male,Bilinga
2024-07,Nico,Grooming,5.8,Male,Bilinga
2024-07,Nico,Human Interaction,4.02,Male,Bilinga
2024-07,Nico,Inactivity,53.85,Male,Bilinga
2024-07,Nico,Interaction other group,0.24,Male,Bilinga
2024-07,Nico,Locomotion,10.77,Male,Bilinga
2024-07,Nico,Manipulation,0.12,Male,Bilinga
2024-07,Nico,Self directed,1.18,Male,Bilinga
2024-07,Nico,Socio Sexual,0.12,Male,Bilinga
2024-07,Suzie,Abnormal,6.44,Female,Sugus
2024-07,Suzie,Agonistic,0.34,Female,Sugus
2024-07,Suzie,Alimentation,45.76,Female,Sugus
2024-07,Suzie,Human Interaction,2.37,Female,Sugus
2024-07,Suzie,Inactivity,40.0,Female,Sugus
2024-07,Suzie,Locomotion,2.03,Female,Sugus
2024-07,Suzie,Self directed,3.05,Female,Sugus
2024-07,Tom,Abnormal,0.4,Male,Bilinga
2024-07,Tom,Affiliative,1.82,Male,Bilinga
2024-07,Tom,Alimentation,7.6,Male,Bilinga
2024-07,Tom,Grooming,4.43,Male,Bilinga
2024-07,Tom,Human Interaction,0.08,Male,Bilinga
2024-07,Tom,Inactivity,76.33,Male,Bilinga
2024-07,Tom,Locomotion,3.17,Male,Bilinga
2024-07,Tom,Manipulation,0.48,Male,Bilinga
2024-07,Tom,Self directed,5.7,Male,Bilinga
2024-07,Victor,Abnormal,2.85,Male,Bilinga
2024-07,Victor,Affiliative,1.21,Male,Bilinga
2024-07,Victor,Agonistic,0.06,Male,Bilinga
2024-07,Victor,Alimentation,20.7,Male,Bilinga
2024-07,Victor,Grooming,2.06,Male,Bilinga
2024-07,Victor,Inactivity,65.21,Male,Bilinga
2024-07,Victor,Locomotion,4.43,Male,Bilinga
2024-07,Victor,Manipulation,1.64,Male,Bilinga
2024-07,Victor,Self directed,1.82,Male,Bilinga
2024-07,Waty,Abnormal,0.49,Female,Mutamba
2024-07,Waty,Affiliative,3.59,Female,Mutamba
2024-07,Waty,Agonistic,0.16,Female,Mutamba
2024-07,Waty,Alimentation,17.44,Female,Mutamba
2024-07,Waty,Grooming,18.5,Female,Mutamba
2024-07,Waty,Human Interaction,1.47,Female,Mutamba
2024-07,Waty,Inactivity,50.61,Female,Mutamba
2024-07,Waty,Interaction other group,0.08,Female,Mutamba
2024-07,Waty,Locomotion,5.62,Female,Mutamba
2024-07,Waty,Manipulation,0.49,Female,Mutamba
2024-07,Waty,Self directed,0.73,Female,Mutamba
2024-07,Waty,Socio Sexual,0.81,Female,Mutamba
2024-08,Africa,Abnormal,1.01,Female,Mutamba
2024-08,Africa,Affiliative,2.51,Female,Mutamba
2024-08,Africa,Alimentation,25.63,Female,Mutamba
2024-08,Africa,Human Interaction,1.51,Female,Mutamba
2024-08,Africa,Inactivity,61.81,Female,Mutamba
2024-08,Africa,Locomotion,5.03,Female,Mutamba
2024-08,Africa,Self directed,2.01,Female,Mutamba
2024-08,Africa,Socio Sexual,0.5,Female,Mutamba
2024-08,Bongo,Abnormal,0.91,Male,Mutamba
2024-08,Bongo,Affiliative,0.46,Male,Mutamba
2024-08,Bongo,Alimentation,21.92,Male,Mutamba
2024-08,Bongo,Grooming,6.39,Male,Mutamba
2024-08,Bongo,Human Interaction,3.65,Male,Mutamba
2024-08,Bongo,Inactivity,51.14,Male,Mutamba
2024-08,Bongo,Interaction other group,3.2,Male,Mutamba
2024-08,Bongo,Locomotion,10.96,Male,Mutamba
2024-08,Bongo,Self directed,0.91,Male,Mutamba
2024-08,Bongo,Socio Sexual,0.46,Male,Mutamba
2024-08,Caline,Human Interaction,60.0,Female,Sugus
2024-08,Caline,Inactivity,40.0,Female,Sugus
2024-08,Cheeta,Abnormal,5.97,Female,Bilinga
2024-08,Cheeta,Affiliative,1.49,Female,Bilinga
2024-08,Cheeta,Alimentation,32.84,Female,Bilinga
2024-08,Cheeta,Grooming,2.99,Female,Bilinga
2024-08,Cheeta,Human Interaction,9.45,Female,Bilinga
2024-08,Cheeta,Inactivity,40.3,Female,Bilinga
2024-08,Cheeta,Locomotion,3.98,Female,Bilinga
2024-08,Cheeta,Self directed,2.99,Female,Bilinga
2024-08,Coco,Abnormal,21.1,Female,Bilinga
2024-08,Coco,Affiliative,2.75,Female,Bilinga
2024-08,Coco,Alimentation,27.52,Female,Bilinga
2024-08,Coco,Grooming,11.93,Female,Bilinga
2024-08,Coco,Human Interaction,1.83,Female,Bilinga
2024-08,Coco,Inactivity,19.27,Female,Bilinga
2024-08,Coco,Locomotion,8.26,Female,Bilinga
2024-08,Coco,Manipulation,1.83,Female,Bilinga
2024-08,Coco,Self directed,5.5,Female,Bilinga
2024-08,Hugo,Inactivity,16.67,Male,Sugus
2024-08,Hugo,Locomotion,16.67,Male,Sugus
2024-08,Hugo,Manipulation,16.67,Male,Sugus
2024-08,Hugo,Self directed,50.0,Male,Sugus
2024-08,Juanito,Affiliative,5.73,Male,Mutamba
2024-08,Juanito,Alimentation,42.68,Male,Mutamba
2024-08,Juanito,Grooming,31.21,Male,Mutamba
2024-08,Juanito,Human Interaction,1.27,Male,Mutamba
2024-08,Juanito,Inactivity,14.01,Male,Mutamba
2024-08,Juanito,Interaction other group,0.64,Male,Mutamba
2024-08,Juanito,Locomotion,0.64,Male,Mutamba
2024-08,Juanito,Self directed,1.27,Male,Mutamba
2024-08,Juanito,Socio Sexual,2.55,Male,Mutamba
2024-08,Marco,Affiliative,1.75,Male,Mutamba
2024-08,Marco,Alimentation,50.88,Male,Mutamba
2024-08,Marco,Human Interaction,1.17,Male,Mutamba
2024-08,Marco,Inactivity,35.67,Male,Mutamba
2024-08,Marco,Interaction other group,0.58,Male,Mutamba
2024-08,Marco,Locomotion,7.02,Male,Mutamba
2024-08,Marco,Manipulation,1.17,Male,Mutamba
2024-08,Marco,Self directed,1.75,Male,Mutamba
2024-08,Nico,Alimentation,19.15,Male,Bilinga
2024-08,Nico,Grooming,7.45,Male,Bilinga
2024-08,Nico,Human Interaction,22.34,Male,Bilinga
2024-08,Nico,Inactivity,36.17,Male,Bilinga
2024-08,Nico,Locomotion,10.64,Male,Bilinga
2024-08,Nico,Self directed,4.26,Male,Bilinga
2024-08,Suzie,Self directed,100.0,Female,Sugus
2024-08,Tom,Alimentation,20.17,Male,Bilinga
2024-08,Tom,Inactivity,62.23,Male,Bilinga
2024-08,Tom,Locomotion,1.29,Male,Bilinga
2024-08,Tom,Manipulation,9.01,Male,Bilinga
2024-08,Tom,Self directed,7.3,Male,Bilinga
2024-08,Victor,Alimentation,28.0,Male,Bilinga
2024-08,Victor,Inactivity,40.36,Male,Bilinga
2024-08,Victor,Locomotion,6.18,Male,Bilinga
2024-08,Victor,Manipulation,19.27,Male,Bilinga
2024-08,Victor,Self directed,6.18,Male,Bilinga
2024-08,Waty,Abnormal,0.68,Female,Mutamba
2024-08,Waty,Affiliative,6.16,Female,Mutamba
2024-08,Waty,Alimentation,24.66,Female,Mutamba
2024-08,Waty,Grooming,26.71,Female,Mutamba
2024-08,Waty,Human Interaction,2.74,Female,Mutamba
2024-08,Waty,Inactivity,28.08,Female,Mutamba
2024-08,Waty,Locomotion,4.79,Female,Mutamba
2024-08,Waty,Manipulation,0.68,Female,Mutamba
2024-08,Waty,Self directed,2.74,Female,Mutamba
2024-08,Waty,Socio Sexual,2.74,Female,Mutamba
2024-09,Africa,Abnormal,3.65,Female,Mutamba
2024-09,Africa,Affiliative,3.65,Female,Mutamba
2024-09,Africa,Alimentation,28.3,Female,Mutamba
2024-09,Africa,Grooming,4.28,Female,Mutamba
2024-09,Africa,Human Interaction,0.13,Female,Mutamba
2024-09,Africa,Inactivity,50.82,Female,Mutamba
2024-09,Africa,Locomotion,2.14,Female,Mutamba
2024-09,Africa,Manipulation,0.5,Female,Mutamba
2024-09,Africa,Self directed,6.29,Female,Mutamba
2024-09,Africa,Socio Sexual,0.25,Female,Mutamba
2024-09,Bongo,Abnormal,0.13,Male,Mutamba
2024-09,Bongo,Affiliative,3.11,Male,Mutamba
2024-09,Bongo,Alimentation,34.72,Male,Mutamba
2024-09,Bongo,Grooming,2.59,Male,Mutamba
2024-09,Bongo,Human Interaction,0.78,Male,Mutamba
2024-09,Bongo,Inactivity,47.67,Male,Mutamba
2024-09,Bongo,Interaction other group,0.91,Male,Mutamba
2024-09,Bongo,Locomotion,5.31,Male,Mutamba
2024-09,Bongo,Manipulation,0.13,Male,Mutamba
2024-09,Bongo,Self directed,4.53,Male,Mutamba
2024-09,Bongo,Socio Sexual,0.13,Male,Mutamba
2024-09,Caline,Affiliative,13.98,Female,Sugus
2024-09,Caline,Agonistic,1.08,Female,Sugus
2024-09,Caline,Alimentation,20.43,Female,Sugus
2024-09,Caline,Grooming,5.38,Female,Sugus
2024-09,Caline,Human Interaction,1.08,Female,Sugus
2024-09,Caline,Inactivity,35.48,Female,Sugus
2024-09,Caline,Locomotion,10.75,Female,Sugus
2024-09,Caline,Manipulation,2.15,Female,Sugus
2024-09,Caline,Self directed,8.6,Female,Sugus
2024-09,Caline,Socio Sexual,1.08,Female,Sugus
2024-09,Cheeta,Abnormal,0.5,Female,Bilinga
2024-09,Cheeta,Affiliative,3.15,Female,Bilinga
2024-09,Cheeta,Alimentation,46.52,Female,Bilinga
2024-09,Cheeta,Grooming,2.65,Female,Bilinga
2024-09,Cheeta,Human Interaction,0.17,Female,Bilinga
2024-09,Cheeta,Inactivity,31.62,Female,Bilinga
2024-09,Cheeta,Locomotion,4.14,Female,Bilinga
2024-09,Cheeta,Manipulation,0.83,Female,Bilinga
2024-09,Cheeta,Self directed,9.93,Female,Bilinga
2024-09,Cheeta,Socio Sexual,0.5,Female,Bilinga
2024-09,Coco,Abnormal,15.52,Female,Bilinga
2024-09,Coco,Affiliative,4.32,Female,Bilinga
2024-09,Coco,Agonistic,0.2,Female,Bilinga
2024-09,Coco,Alimentation,30.65,Female,Bilinga
2024-09,Coco,Grooming,11.98,Female,Bilinga
2024-09,Coco,Human Interaction,0.39,Female,Bilinga
2024-09,Coco,Inactivity,22.2,Female,Bilinga
2024-09,Coco,Locomotion,5.89,Female,Bilinga
2024-09,Coco,Manipulation,2.16,Female,Bilinga
2024-09,Coco,Self directed,6.09,Female,Bilinga
2024-09,Coco,Socio Sexual,0.59,Female,Bilinga
2024-09,Hugo,Affiliative,8.33,Male,Sugus
2024-09,Hugo,Agonistic,0.93,Male,Sugus
2024-09,Hugo,Alimentation,31.48,Male,Sugus
2024-09,Hugo,Inactivity,12.96,Male,Sugus
2024-09,Hugo,Interaction other group,1.85,Male,Sugus
2024-09,Hugo,Locomotion,29.63,Male,Sugus
2024-09,Hugo,Self directed,14.81,Male,Sugus
2024-09,Juanito,Abnormal,0.71,Male,Mutamba
2024-09,Juanito,Affiliative,4.28,Male,Mutamba
2024-09,Juanito,Agonistic,0.14,Male,Mutamba
2024-09,Juanito,Alimentation,56.78,Male,Mutamba
2024-09,Juanito,Grooming,9.7,Male,Mutamba
2024-09,Juanito,Human Interaction,0.43,Male,Mutamba
2024-09,Juanito,Inactivity,20.26,Male,Mutamba
2024-09,Juanito,Locomotion,3.0,Male,Mutamba
2024-09,Juanito,Manipulation,0.14,Male,Mutamba
2024-09,Juanito,Self directed,3.99,Male,Mutamba
2024-09,Juanito,Socio Sexual,0.57,Male,Mutamba
2024-09,Marco,Abnormal,1.48,Male,Mutamba
2024-09,Marco,Affiliative,4.72,Male,Mutamba
2024-09,Marco,Agonistic,0.13,Male,Mutamba
2024-09,Marco,Alimentation,52.77,Male,Mutamba
2024-09,Marco,Grooming,5.4,Male,Mutamba
2024-09,Marco,Human Interaction,0.27,Male,Mutamba
2024-09,Marco,Inactivity,25.1,Male,Mutamba
2024-09,Marco,Locomotion,4.32,Male,Mutamba
2024-09,Marco,Self directed,5.67,Male,Mutamba
2024-09,Marco,Socio Sexual,0.13,Male,Mutamba
2024-09,Mayumba,Abnormal,2.48,Female,Sugus
2024-09,Mayumba,Affiliative,4.13,Female,Sugus
2024-09,Mayumba,Agonistic,0.83,Female,Sugus
2024-09,Mayumba,Alimentation,28.1,Female,Sugus
2024-09,Mayumba,Grooming,4.96,Female,Sugus
2024-09,Mayumba,Inactivity,28.93,Female,Sugus
2024-09,Mayumba,Locomotion,8.26,Female,Sugus
2024-09,Mayumba,Manipulation,0.83,Female,Sugus
2024-09,Mayumba,Self directed,20.66,Female,Sugus
2024-09,Mayumba,Socio Sexual,0.83,Female,Sugus
2024-09,Nico,Abnormal,3.8,Male,Bilinga
2024-09,Nico,Affiliative,0.67,Male,Bilinga
2024-09,Nico,Alimentation,37.58,Male,Bilinga
2024-09,Nico,Grooming,5.82,Male,Bilinga
2024-09,Nico,Human Interaction,1.79,Male,Bilinga
2024-09,Nico,Inactivity,27.29,Male,Bilinga
2024-09,Nico,Interaction other group,0.67,Male,Bilinga
2024-09,Nico,Locomotion,10.29,Male,Bilinga
2024-09,Nico,Manipulation,0.22,Male,Bilinga
2024-09,Nico,Self directed,11.86,Male,Bilinga
2024-09,Suzie,Abnormal,20.3,Female,Sugus
2024-09,Suzie,Affiliative,8.27,Female,Sugus
2024-09,Suzie,Agonistic,0.75,Female,Sugus
2024-09,Suzie,Alimentation,44.36,Female,Sugus
2024-09,Suzie,Grooming,0.75,Female,Sugus
2024-09,Suzie,Inactivity,12.03,Female,Sugus
2024-09,Suzie,Locomotion,5.26,Female,Sugus
2024-09,Suzie,Manipulation,0.75,Female,Sugus
2024-09,Suzie,Self directed,7.52,Female,Sugus
2024-09,Tom,Abnormal,1.15,Male,Bilinga
2024-09,Tom,Affiliative,0.38,Male,Bilinga
2024-09,Tom,Alimentation,36.66,Male,Bilinga
2024-09,Tom,Grooming,4.22,Male,Bilinga
2024-09,Tom,Human Interaction,0.58,Male,Bilinga
2024-09,Tom,Inactivity,41.46,Male,Bilinga
2024-09,Tom,Locomotion,1.92,Male,Bilinga
2024-09,Tom,Manipulation,0.58,Male,Bilinga
2024-09,Tom,Self directed,13.05,Male,Bilinga
2024-09,Victor,Abnormal,5.8,Male,Bilinga
2024-09,Victor,Affiliative,0.26,Male,Bilinga
2024-09,Victor,Agonistic,0.13,Male,Bilinga
2024-09,Victor,Alimentation,46.38,Male,Bilinga
2024-09,Victor,Grooming,0.66,Male,Bilinga
2024-09,Victor,Inactivity,32.67,Male,Bilinga
2024-09,Victor,Locomotion,5.01,Male,Bilinga
2024-09,Victor,Manipulation,1.45,Male,Bilinga
2024-09,Victor,Self directed,7.64,Male,Bilinga
2024-09,Waty,Abnormal,0.34,Female,Mutamba
2024-09,Waty,Affiliative,5.15,Female,Mutamba
2024-09,Waty,Alimentation,34.54,Female,Mutamba
2024-09,Waty,Grooming,7.9,Female,Mutamba
2024-09,Waty,Human Interaction,1.2,Female,Mutamba
2024-09,Waty,Inactivity,34.71,Female,Mutamba
2024-09,Waty,Locomotion,7.56,Female,Mutamba
2024-09,Waty,Manipulation,1.72,Female,Mutamba
2024-09,Waty,Self directed,6.36,Female,Mutamba
2024-09,Waty,Socio Sexual,0.34,Female,Mutamba
2024-09,Waty,Solitary Play,0.17,Female,Mutamba
2024-10,Africa,Abnormal,3.32,Female,Mutamba
2024-10,Africa,Affiliative,0.97,Female,Mutamba
2024-10,Africa,Alimentation,38.5,Female,Mutamba
2024-10,Africa,Grooming,4.02,Female,Mutamba
2024-10,Africa,Inactivity,43.35,Female,Mutamba
2024-10,Africa,Locomotion,4.16,Female,Mutamba
2024-10,Africa,Manipulation,0.55,Female,Mutamba
2024-10,Africa,Self directed,3.88,Female,Mutamba
2024-10,Africa,Socio Sexual,1.25,Female,Mutamba
2024-10,Bongo,Abnormal,1.03,Male,Mutamba
2024-10,Bongo,Affiliative,1.55,Male,Mutamba
2024-10,Bongo,Agonistic,0.17,Male,Mutamba
2024-10,Bongo,Alimentation,40.79,Male,Mutamba
2024-10,Bongo,Grooming,6.2,Male,Mutamba
2024-10,Bongo,Human Interaction,0.17,Male,Mutamba
2024-10,Bongo,Inactivity,34.6,Male,Mutamba
2024-10,Bongo,Locomotion,8.43,Male,Mutamba
2024-10,Bongo,Self directed,5.68,Male,Mutamba
2024-10,Bongo,Socio Sexual,1.38,Male,Mutamba
2024-10,Caline,Abnormal,12.5,Female,Sugus
2024-10,Caline,Affiliative,1.56,Female,Sugus
2024-10,Caline,Alimentation,7.81,Female,Sugus
2024-10,Caline,Human Interaction,6.25,Female,Sugus
2024-10,Caline,Inactivity,43.75,Female,Sugus
2024-10,Caline,Locomotion,10.94,Female,Sugus
2024-10,Caline,Manipulation,4.69,Female,Sugus
2024-10,Caline,Self directed,12.5,Female,Sugus
2024-10,Cheeta,Abnormal,5.28,Female,Bilinga
2024-10,Cheeta,Affiliative,0.98,Female,Bilinga
2024-10,Cheeta,Alimentation,34.05,Female,Bilinga
2024-10,Cheeta,Grooming,4.5,Female,Bilinga
2024-10,Cheeta,Human Interaction,0.59,Female,Bilinga
2024-10,Cheeta,Inactivity,42.66,Female,Bilinga
2024-10,Cheeta,Locomotion,3.91,Female,Bilinga
2024-10,Cheeta,Manipulation,0.39,Female,Bilinga
2024-10,Cheeta,Self directed,6.46,Female,Bilinga
2024-10,Cheeta,Socio Sexual,1.17,Female,Bilinga
2024-10,Coco,Abnormal,11.95,Female,Bilinga
2024-10,Coco,Affiliative,1.15,Female,Bilinga
2024-10,Coco,Alimentation,39.54,Female,Bilinga
2024-10,Coco,Grooming,11.49,Female,Bilinga
2024-10,Coco,Human Interaction,1.61,Female,Bilinga
2024-10,Coco,Inactivity,15.63,Female,Bilinga
2024-10,Coco,Locomotion,7.82,Female,Bilinga
2024-10,Coco,Manipulation,2.07,Female,Bilinga
2024-10,Coco,Self directed,7.59,Female,Bilinga
2024-10,Coco,Socio Sexual,1.15,Female,Bilinga
2024-10,Hugo,Affiliative,1.59,Male,Sugus
2024-10,Hugo,Agonistic,3.17,Male,Sugus
2024-10,Hugo,Alimentation,38.1,Male,Sugus
2024-10,Hugo,Inactivity,22.22,Male,Sugus
2024-10,Hugo,Interaction other group,9.52,Male,Sugus
2024-10,Hugo,Locomotion,22.22,Male,Sugus
2024-10,Hugo,Self directed,3.17,Male,Sugus
2024-10,Juanito,Abnormal,3.28,Male,Mutamba
2024-10,Juanito,Affiliative,2.37,Male,Mutamba
2024-10,Juanito,Alimentation,48.18,Male,Mutamba
2024-10,Juanito,Grooming,18.43,Male,Mutamba
2024-10,Juanito,Inactivity,18.25,Male,Mutamba
2024-10,Juanito,Locomotion,1.82,Male,Mutamba
2024-10,Juanito,Manipulation,0.73,Male,Mutamba
2024-10,Juanito,Self directed,5.84,Male,Mutamba
2024-10,Juanito,Socio Sexual,1.09,Male,Mutamba
2024-10,Marco,Affiliative,1.49,Male,Mutamba
2024-10,Marco,Alimentation,75.56,Male,Mutamba
2024-10,Marco,Grooming,5.41,Male,Mutamba
2024-10,Marco,Inactivity,10.26,Male,Mutamba
2024-10,Marco,Interaction other group,0.19,Male,Mutamba
2024-10,Marco,Locomotion,4.29,Male,Mutamba
2024-10,Marco,Manipulation,0.93,Male,Mutamba
2024-10,Marco,Self directed,1.87,Male,Mutamba
2024-10,Mayumba,Abnormal,1.22,Female,Sugus
2024-10,Mayumba,Affiliative,1.22,Female,Sugus
2024-10,Mayumba,Agonistic,1.22,Female,Sugus
2024-10,Mayumba,Alimentation,20.73,Female,Sugus
2024-10,Mayumba,Inactivity,42.68,Female,Sugus
2024-10,Mayumba,Interaction other group,2.44,Female,Sugus
2024-10,Mayumba,Locomotion,6.1,Female,Sugus
2024-10,Mayumba,Manipulation,1.22,Female,Sugus
2024-10,Mayumba,Self directed,21.95,Female,Sugus
2024-10,Mayumba,Socio Sexual,1.22,Female,Sugus
2024-10,Nico,Abnormal,1.37,Male,Bilinga
2024-10,Nico,Affiliative,0.23,Male,Bilinga
2024-10,Nico,Alimentation,38.22,Male,Bilinga
2024-10,Nico,Grooming,4.35,Male,Bilinga
2024-10,Nico,Human Interaction,2.06,Male,Bilinga
2024-10,Nico,Inactivity,37.76,Male,Bilinga
2024-10,Nico,Locomotion,7.78,Male,Bilinga
2024-10,Nico,Manipulation,2.06,Male,Bilinga
2024-10,Nico,Self directed,6.18,Male,Bilinga
2024-10,Suzie,Abnormal,17.07,Female,Sugus
2024-10,Suzie,Agonistic,1.22,Female,Sugus
2024-10,Suzie,Alimentation,23.17,Female,Sugus
2024-10,Suzie,Inactivity,26.83,Female,Sugus
2024-10,Suzie,Locomotion,6.1,Female,Sugus
2024-10,Suzie,Self directed,24.39,Female,Sugus
2024-10,Suzie,Socio Sexual,1.22,Female,Sugus
2024-10,Tom,Agonistic,0.32,Male,Bilinga
2024-10,Tom,Alimentation,38.91,Male,Bilinga
2024-10,Tom,Grooming,5.79,Male,Bilinga
2024-10,Tom,Human Interaction,1.61,Male,Bilinga
2024-10,Tom,Inactivity,32.8,Male,Bilinga
2024-10,Tom,Interaction other group,0.32,Male,Bilinga
2024-10,Tom,Locomotion,8.68,Male,Bilinga
2024-10,Tom,Manipulation,0.32,Male,Bilinga
2024-10,Tom,Self directed,10.61,Male,Bilinga
2024-10,Tom,Socio Sexual,0.32,Male,Bilinga
